0.3363 	WARNING 	Movie2 stim could not be imported and won't be available
118.5906 	EXP 	LowerBrackets: autoDraw = False
118.5906 	EXP 	BotLowerLine: autoDraw = False
118.5906 	EXP 	TrialCrossHair: autoDraw = False
118.5906 	EXP 	RestCrossHair: autoDraw = False
118.5906 	EXP 	UpperText: text = u' W B F J T Y '
118.5906 	EXP 	UpperBrackets: text = '          { }'
118.5906 	EXP 	LowerText: text = u' r m h q y d '
118.5906 	EXP 	LowerBrackets: text = '        { }  '
118.5906 	EXP 	TopUpperLine: autoDraw = True
118.5906 	EXP 	UpperText: autoDraw = True
118.5906 	EXP 	UpperBrackets: autoDraw = True
118.5906 	EXP 	BotUpperLine: autoDraw = True
118.5906 	EXP 	TopLowerLine: autoDraw = True
118.5906 	EXP 	BotLowerLine: autoDraw = True
118.5906 	EXP 	TrialCrossHair: autoDraw = True
118.5909 	EXP 	window1: recordFrameIntervals = False
119.3770 	DATA 	Keypress: equal
120.5582 	EXP 	UpperText: autoDraw = False
120.5582 	EXP 	UpperBrackets: autoDraw = False
121.0258 	DATA 	Keypress: equal
123.0267 	DATA 	Keypress: equal
125.0277 	DATA 	Keypress: equal
125.5605 	EXP 	LowerText: autoDraw = True
125.5605 	EXP 	LowerBrackets: autoDraw = True
126.1948 	DATA 	Keypress: 7
127.0289 	DATA 	Keypress: equal
127.5616 	EXP 	LowerText: autoDraw = False
127.5616 	EXP 	LowerBrackets: autoDraw = False
127.5616 	EXP 	TrialCrossHair: autoDraw = False
127.5616 	EXP 	RestCrossHair: autoDraw = True
129.0298 	DATA 	Keypress: equal
131.0307 	DATA 	Keypress: equal
131.5817 	EXP 	New trial (rep=0, index=9): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 4.1040000000000001, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.1040000000000001, 'StimSet': u'JGMQFB', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.1040000000000001, 'Correct': 6}
131.5987 	EXP 	window1: recordFrameIntervals = False
131.6136 	EXP 	TopUpperLine: autoDraw = False
131.6136 	EXP 	BotUpperLine: autoDraw = False
131.6136 	EXP 	TopLowerLine: autoDraw = False
131.6136 	EXP 	BotLowerLine: autoDraw = False
131.6136 	EXP 	RestCrossHair: autoDraw = False
131.6136 	EXP 	TopUpperLine: autoDraw = False
131.6136 	EXP 	UpperText: autoDraw = False
131.6136 	EXP 	UpperBrackets: autoDraw = False
131.6136 	EXP 	BotUpperLine: autoDraw = False
131.6136 	EXP 	TopLowerLine: autoDraw = False
131.6136 	EXP 	LowerText: autoDraw = False
131.6136 	EXP 	LowerBrackets: autoDraw = False
131.6136 	EXP 	BotLowerLine: autoDraw = False
131.6136 	EXP 	TrialCrossHair: autoDraw = False
131.6136 	EXP 	RestCrossHair: autoDraw = False
131.6136 	EXP 	UpperText: text = u' J G M Q F B '
131.6136 	EXP 	UpperBrackets: text = '{           }'
131.6136 	EXP 	LowerText: text = u'   '
131.6136 	EXP 	LowerBrackets: text = ''
131.6136 	EXP 	TopUpperLine: autoDraw = True
131.6136 	EXP 	UpperText: autoDraw = True
131.6136 	EXP 	UpperBrackets: autoDraw = True
131.6136 	EXP 	BotUpperLine: autoDraw = True
131.6136 	EXP 	TopLowerLine: autoDraw = True
131.6136 	EXP 	BotLowerLine: autoDraw = True
131.6136 	EXP 	TrialCrossHair: autoDraw = True
131.6139 	EXP 	window1: recordFrameIntervals = False
133.0320 	DATA 	Keypress: equal
133.5980 	EXP 	UpperText: autoDraw = False
133.5980 	EXP 	UpperBrackets: autoDraw = False
133.5980 	EXP 	TrialCrossHair: autoDraw = False
133.6148 	EXP 	LowerText: autoDraw = True
133.6148 	EXP 	LowerBrackets: autoDraw = True
133.6148 	EXP 	RestCrossHair: autoDraw = True
133.6314 	EXP 	LowerText: autoDraw = False
133.6314 	EXP 	LowerBrackets: autoDraw = False
135.0328 	DATA 	Keypress: equal
137.0339 	DATA 	Keypress: equal
137.6844 	EXP 	New trial (rep=0, index=10): {'RetDur': 0, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 1234, 'ProbeDurITI': 6.125, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.125, 'StimSet': u'KTMWNL', 'RetStart': 2, 'ProbeLet': u'drbgfq', 'TrialITIDur': 8.125, 'Correct': 7}
137.7174 	EXP 	window1: recordFrameIntervals = False
137.7336 	EXP 	TopUpperLine: autoDraw = False
137.7336 	EXP 	BotUpperLine: autoDraw = False
137.7336 	EXP 	TopLowerLine: autoDraw = False
137.7336 	EXP 	BotLowerLine: autoDraw = False
137.7336 	EXP 	RestCrossHair: autoDraw = False
137.7336 	EXP 	TopUpperLine: autoDraw = False
137.7336 	EXP 	UpperText: autoDraw = False
137.7336 	EXP 	UpperBrackets: autoDraw = False
137.7336 	EXP 	BotUpperLine: autoDraw = False
137.7336 	EXP 	TopLowerLine: autoDraw = False
137.7336 	EXP 	LowerText: autoDraw = False
137.7336 	EXP 	LowerBrackets: autoDraw = False
137.7336 	EXP 	BotLowerLine: autoDraw = False
137.7336 	EXP 	TrialCrossHair: autoDraw = False
137.7336 	EXP 	RestCrossHair: autoDraw = False
137.7336 	EXP 	UpperText: text = u' K T M W N L '
137.7336 	EXP 	UpperBrackets: text = '{       }    '
137.7336 	EXP 	LowerText: text = u' d r b g f q '
137.7336 	EXP 	LowerBrackets: text = '    { }      '
137.7336 	EXP 	TopUpperLine: autoDraw = True
137.7336 	EXP 	UpperText: autoDraw = True
137.7336 	EXP 	UpperBrackets: autoDraw = True
137.7336 	EXP 	BotUpperLine: autoDraw = True
137.7336 	EXP 	TopLowerLine: autoDraw = True
137.7336 	EXP 	BotLowerLine: autoDraw = True
137.7336 	EXP 	TrialCrossHair: autoDraw = True
137.7338 	EXP 	window1: recordFrameIntervals = False
139.0348 	DATA 	Keypress: equal
139.7012 	EXP 	UpperText: autoDraw = False
139.7012 	EXP 	UpperBrackets: autoDraw = False
139.7180 	EXP 	LowerText: autoDraw = True
139.7180 	EXP 	LowerBrackets: autoDraw = True
141.0359 	DATA 	Keypress: equal
141.7023 	EXP 	LowerText: autoDraw = False
141.7023 	EXP 	LowerBrackets: autoDraw = False
141.7023 	EXP 	TrialCrossHair: autoDraw = False
141.7023 	EXP 	RestCrossHair: autoDraw = True
143.0369 	DATA 	Keypress: equal
145.0379 	DATA 	Keypress: equal
145.8059 	EXP 	New trial (rep=0, index=11): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 23456, 'ProbeDurITI': 6.0250000000000004, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0250000000000004, 'StimSet': u'KLQMGW', 'RetStart': 2, 'ProbeLet': u'ydjrtb', 'TrialITIDur': 13.025, 'Correct': 7}
145.8374 	EXP 	window1: recordFrameIntervals = False
145.8547 	EXP 	TopUpperLine: autoDraw = False
145.8547 	EXP 	BotUpperLine: autoDraw = False
145.8547 	EXP 	TopLowerLine: autoDraw = False
145.8547 	EXP 	BotLowerLine: autoDraw = False
145.8547 	EXP 	RestCrossHair: autoDraw = False
145.8547 	EXP 	TopUpperLine: autoDraw = False
145.8547 	EXP 	UpperText: autoDraw = False
145.8547 	EXP 	UpperBrackets: autoDraw = False
145.8547 	EXP 	BotUpperLine: autoDraw = False
145.8547 	EXP 	TopLowerLine: autoDraw = False
145.8547 	EXP 	LowerText: autoDraw = False
145.8547 	EXP 	LowerBrackets: autoDraw = False
145.8547 	EXP 	BotLowerLine: autoDraw = False
145.8547 	EXP 	TrialCrossHair: autoDraw = False
145.8547 	EXP 	RestCrossHair: autoDraw = False
145.8547 	EXP 	UpperText: text = u' K L Q M G W '
145.8547 	EXP 	UpperBrackets: text = '  {         }'
145.8547 	EXP 	LowerText: text = u' y d j r t b '
145.8547 	EXP 	LowerBrackets: text = '          { }'
145.8547 	EXP 	TopUpperLine: autoDraw = True
145.8547 	EXP 	UpperText: autoDraw = True
145.8547 	EXP 	UpperBrackets: autoDraw = True
145.8547 	EXP 	BotUpperLine: autoDraw = True
145.8547 	EXP 	TopLowerLine: autoDraw = True
145.8547 	EXP 	BotLowerLine: autoDraw = True
145.8547 	EXP 	TrialCrossHair: autoDraw = True
145.8550 	EXP 	window1: recordFrameIntervals = False
147.0390 	DATA 	Keypress: equal
147.8224 	EXP 	UpperText: autoDraw = False
147.8224 	EXP 	UpperBrackets: autoDraw = False
149.0400 	DATA 	Keypress: equal
151.0412 	DATA 	Keypress: equal
152.8351 	EXP 	LowerText: autoDraw = True
152.8351 	EXP 	LowerBrackets: autoDraw = True
153.0422 	DATA 	Keypress: equal
154.6093 	DATA 	Keypress: 8
154.8260 	EXP 	LowerText: autoDraw = False
154.8260 	EXP 	LowerBrackets: autoDraw = False
154.8260 	EXP 	TrialCrossHair: autoDraw = False
154.8260 	EXP 	RestCrossHair: autoDraw = True
155.0432 	DATA 	Keypress: equal
157.0444 	DATA 	Keypress: equal
158.8296 	EXP 	New trial (rep=0, index=12): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 34, 'ProbeDurITI': 4.4000000000000004, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.4000000000000004, 'StimSet': u'KMNFBQ', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.4000000000000004, 'Correct': 6}
158.8512 	EXP 	window1: recordFrameIntervals = False
158.8706 	EXP 	TopUpperLine: autoDraw = False
158.8706 	EXP 	BotUpperLine: autoDraw = False
158.8706 	EXP 	TopLowerLine: autoDraw = False
158.8706 	EXP 	BotLowerLine: autoDraw = False
158.8706 	EXP 	RestCrossHair: autoDraw = False
158.8706 	EXP 	TopUpperLine: autoDraw = False
158.8706 	EXP 	UpperText: autoDraw = False
158.8706 	EXP 	UpperBrackets: autoDraw = False
158.8706 	EXP 	BotUpperLine: autoDraw = False
158.8706 	EXP 	TopLowerLine: autoDraw = False
158.8706 	EXP 	LowerText: autoDraw = False
158.8706 	EXP 	LowerBrackets: autoDraw = False
158.8706 	EXP 	BotLowerLine: autoDraw = False
158.8706 	EXP 	TrialCrossHair: autoDraw = False
158.8706 	EXP 	RestCrossHair: autoDraw = False
158.8706 	EXP 	UpperText: text = u' K M N F B Q '
158.8706 	EXP 	UpperBrackets: text = '    {   }    '
158.8706 	EXP 	LowerText: text = u'   '
158.8706 	EXP 	LowerBrackets: text = ''
158.8706 	EXP 	TopUpperLine: autoDraw = True
158.8706 	EXP 	UpperText: autoDraw = True
158.8706 	EXP 	UpperBrackets: autoDraw = True
158.8706 	EXP 	BotUpperLine: autoDraw = True
158.8706 	EXP 	TopLowerLine: autoDraw = True
158.8706 	EXP 	BotLowerLine: autoDraw = True
158.8706 	EXP 	TrialCrossHair: autoDraw = True
158.8710 	EXP 	window1: recordFrameIntervals = False
159.6531 	DATA 	Keypress: equal
160.8458 	EXP 	UpperText: autoDraw = False
160.8458 	EXP 	UpperBrackets: autoDraw = False
160.8458 	EXP 	TrialCrossHair: autoDraw = False
160.8626 	EXP 	LowerText: autoDraw = True
160.8626 	EXP 	LowerBrackets: autoDraw = True
160.8626 	EXP 	RestCrossHair: autoDraw = True
160.8792 	EXP 	LowerText: autoDraw = False
160.8792 	EXP 	LowerBrackets: autoDraw = False
161.0463 	DATA 	Keypress: equal
163.0392 	DATA 	Keypress: equal
165.0398 	DATA 	Keypress: equal
165.2237 	EXP 	New trial (rep=0, index=13): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 6.0379999999999994, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0380000000000003, 'StimSet': u'GJBMRN', 'RetStart': 2, 'ProbeLet': u'hjxlqk', 'TrialITIDur': 13.038, 'Correct': 6}
165.2547 	EXP 	window1: recordFrameIntervals = False
165.2814 	EXP 	TopUpperLine: autoDraw = False
165.2814 	EXP 	BotUpperLine: autoDraw = False
165.2814 	EXP 	TopLowerLine: autoDraw = False
165.2814 	EXP 	BotLowerLine: autoDraw = False
165.2814 	EXP 	RestCrossHair: autoDraw = False
165.2814 	EXP 	TopUpperLine: autoDraw = False
165.2814 	EXP 	UpperText: autoDraw = False
165.2814 	EXP 	UpperBrackets: autoDraw = False
165.2814 	EXP 	BotUpperLine: autoDraw = False
165.2814 	EXP 	TopLowerLine: autoDraw = False
165.2814 	EXP 	LowerText: autoDraw = False
165.2814 	EXP 	LowerBrackets: autoDraw = False
165.2814 	EXP 	BotLowerLine: autoDraw = False
165.2814 	EXP 	TrialCrossHair: autoDraw = False
165.2814 	EXP 	RestCrossHair: autoDraw = False
165.2814 	EXP 	UpperText: text = u' G J B M R N '
165.2814 	EXP 	UpperBrackets: text = '  {       }  '
165.2814 	EXP 	LowerText: text = u' h j x l q k '
165.2814 	EXP 	LowerBrackets: text = '  { }        '
165.2814 	EXP 	TopUpperLine: autoDraw = True
165.2814 	EXP 	UpperText: autoDraw = True
165.2814 	EXP 	UpperBrackets: autoDraw = True
165.2814 	EXP 	BotUpperLine: autoDraw = True
165.2814 	EXP 	TopLowerLine: autoDraw = True
165.2814 	EXP 	BotLowerLine: autoDraw = True
165.2814 	EXP 	TrialCrossHair: autoDraw = True
165.2816 	EXP 	window1: recordFrameIntervals = False
167.0407 	DATA 	Keypress: equal
167.2401 	EXP 	UpperText: autoDraw = False
167.2401 	EXP 	UpperBrackets: autoDraw = False
169.0413 	DATA 	Keypress: equal
171.0420 	DATA 	Keypress: equal
172.2516 	EXP 	LowerText: autoDraw = True
172.2516 	EXP 	LowerBrackets: autoDraw = True
173.0427 	DATA 	Keypress: equal
173.1261 	DATA 	Keypress: 7
174.2426 	EXP 	LowerText: autoDraw = False
174.2426 	EXP 	LowerBrackets: autoDraw = False
174.2426 	EXP 	TrialCrossHair: autoDraw = False
174.2426 	EXP 	RestCrossHair: autoDraw = True
175.0434 	DATA 	Keypress: equal
177.0440 	DATA 	Keypress: equal
178.2620 	EXP 	New trial (rep=0, index=14): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 4.0199999999999996, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0199999999999996, 'StimSet': u'YRMBKD', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 11.02, 'Correct': 6}
178.2817 	EXP 	window1: recordFrameIntervals = False
178.3047 	EXP 	TopUpperLine: autoDraw = False
178.3047 	EXP 	BotUpperLine: autoDraw = False
178.3047 	EXP 	TopLowerLine: autoDraw = False
178.3047 	EXP 	BotLowerLine: autoDraw = False
178.3047 	EXP 	RestCrossHair: autoDraw = False
178.3047 	EXP 	TopUpperLine: autoDraw = False
178.3047 	EXP 	UpperText: autoDraw = False
178.3047 	EXP 	UpperBrackets: autoDraw = False
178.3047 	EXP 	BotUpperLine: autoDraw = False
178.3047 	EXP 	TopLowerLine: autoDraw = False
178.3047 	EXP 	LowerText: autoDraw = False
178.3047 	EXP 	LowerBrackets: autoDraw = False
178.3047 	EXP 	BotLowerLine: autoDraw = False
178.3047 	EXP 	TrialCrossHair: autoDraw = False
178.3047 	EXP 	RestCrossHair: autoDraw = False
178.3047 	EXP 	UpperText: text = u' Y R M B K D '
178.3047 	EXP 	UpperBrackets: text = '{         }  '
178.3047 	EXP 	LowerText: text = u'   '
178.3047 	EXP 	LowerBrackets: text = ''
178.3047 	EXP 	TopUpperLine: autoDraw = True
178.3047 	EXP 	UpperText: autoDraw = True
178.3047 	EXP 	UpperBrackets: autoDraw = True
178.3047 	EXP 	BotUpperLine: autoDraw = True
178.3047 	EXP 	TopLowerLine: autoDraw = True
178.3047 	EXP 	BotLowerLine: autoDraw = True
178.3047 	EXP 	TrialCrossHair: autoDraw = True
178.3050 	EXP 	window1: recordFrameIntervals = False
179.0840 	DATA 	Keypress: equal
180.2781 	EXP 	UpperText: autoDraw = False
180.2781 	EXP 	UpperBrackets: autoDraw = False
181.0455 	DATA 	Keypress: equal
183.0463 	DATA 	Keypress: equal
185.0471 	DATA 	Keypress: equal
185.2799 	EXP 	LowerText: autoDraw = True
185.2799 	EXP 	LowerBrackets: autoDraw = True
185.2799 	EXP 	TrialCrossHair: autoDraw = False
185.2799 	EXP 	RestCrossHair: autoDraw = True
185.2966 	EXP 	LowerText: autoDraw = False
185.2966 	EXP 	LowerBrackets: autoDraw = False
187.0478 	DATA 	Keypress: equal
189.0484 	DATA 	Keypress: equal
189.2826 	EXP 	New trial (rep=0, index=15): {'RetDur': 0, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 7.1370000000000005, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 5.1370000000000005, 'StimSet': u'WHQBYD', 'RetStart': 2, 'ProbeLet': u'gntfrx', 'TrialITIDur': 9.1370000000000005, 'Correct': 7}
189.3132 	EXP 	window1: recordFrameIntervals = False
189.3314 	EXP 	TopUpperLine: autoDraw = False
189.3314 	EXP 	BotUpperLine: autoDraw = False
189.3314 	EXP 	TopLowerLine: autoDraw = False
189.3314 	EXP 	BotLowerLine: autoDraw = False
189.3314 	EXP 	RestCrossHair: autoDraw = False
189.3314 	EXP 	TopUpperLine: autoDraw = False
189.3314 	EXP 	UpperText: autoDraw = False
189.3314 	EXP 	UpperBrackets: autoDraw = False
189.3314 	EXP 	BotUpperLine: autoDraw = False
189.3314 	EXP 	TopLowerLine: autoDraw = False
189.3314 	EXP 	LowerText: autoDraw = False
189.3314 	EXP 	LowerBrackets: autoDraw = False
189.3314 	EXP 	BotLowerLine: autoDraw = False
189.3314 	EXP 	TrialCrossHair: autoDraw = False
189.3314 	EXP 	RestCrossHair: autoDraw = False
189.3314 	EXP 	UpperText: text = u' W H Q B Y D '
189.3314 	EXP 	UpperBrackets: text = '{         }  '
189.3314 	EXP 	LowerText: text = u' g n t f r x '
189.3314 	EXP 	LowerBrackets: text = '{ }          '
189.3314 	EXP 	TopUpperLine: autoDraw = True
189.3314 	EXP 	UpperText: autoDraw = True
189.3314 	EXP 	UpperBrackets: autoDraw = True
189.3314 	EXP 	BotUpperLine: autoDraw = True
189.3314 	EXP 	TopLowerLine: autoDraw = True
189.3314 	EXP 	BotLowerLine: autoDraw = True
189.3314 	EXP 	TrialCrossHair: autoDraw = True
189.3317 	EXP 	window1: recordFrameIntervals = False
191.0492 	DATA 	Keypress: equal
191.2988 	EXP 	UpperText: autoDraw = False
191.2988 	EXP 	UpperBrackets: autoDraw = False
191.3154 	EXP 	LowerText: autoDraw = True
191.3154 	EXP 	LowerBrackets: autoDraw = True
192.5519 	DATA 	Keypress: 8
193.0499 	DATA 	Keypress: equal
193.2994 	EXP 	LowerText: autoDraw = False
193.2994 	EXP 	LowerBrackets: autoDraw = False
193.2994 	EXP 	TrialCrossHair: autoDraw = False
193.3161 	EXP 	RestCrossHair: autoDraw = True
195.0508 	DATA 	Keypress: equal
197.0514 	DATA 	Keypress: equal
198.4193 	EXP 	New trial (rep=0, index=16): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 45, 'ProbeDurITI': 6.1160000000000005, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1160000000000005, 'StimSet': u'XYDNTF', 'RetStart': 2, 'ProbeLet': u'kgmjwn', 'TrialITIDur': 13.116, 'Correct': 6}
198.4538 	EXP 	window1: recordFrameIntervals = False
198.4679 	EXP 	TopUpperLine: autoDraw = False
198.4679 	EXP 	BotUpperLine: autoDraw = False
198.4679 	EXP 	TopLowerLine: autoDraw = False
198.4679 	EXP 	BotLowerLine: autoDraw = False
198.4679 	EXP 	RestCrossHair: autoDraw = False
198.4679 	EXP 	TopUpperLine: autoDraw = False
198.4679 	EXP 	UpperText: autoDraw = False
198.4679 	EXP 	UpperBrackets: autoDraw = False
198.4679 	EXP 	BotUpperLine: autoDraw = False
198.4679 	EXP 	TopLowerLine: autoDraw = False
198.4679 	EXP 	LowerText: autoDraw = False
198.4679 	EXP 	LowerBrackets: autoDraw = False
198.4679 	EXP 	BotLowerLine: autoDraw = False
198.4679 	EXP 	TrialCrossHair: autoDraw = False
198.4679 	EXP 	RestCrossHair: autoDraw = False
198.4679 	EXP 	UpperText: text = u' X Y D N T F '
198.4679 	EXP 	UpperBrackets: text = '      {   }  '
198.4679 	EXP 	LowerText: text = u' k g m j w n '
198.4679 	EXP 	LowerBrackets: text = '          { }'
198.4679 	EXP 	TopUpperLine: autoDraw = True
198.4679 	EXP 	UpperText: autoDraw = True
198.4679 	EXP 	UpperBrackets: autoDraw = True
198.4679 	EXP 	BotUpperLine: autoDraw = True
198.4679 	EXP 	TopLowerLine: autoDraw = True
198.4679 	EXP 	BotLowerLine: autoDraw = True
198.4679 	EXP 	TrialCrossHair: autoDraw = True
198.4682 	EXP 	window1: recordFrameIntervals = False
199.2560 	DATA 	Keypress: equal
200.4354 	EXP 	UpperText: autoDraw = False
200.4354 	EXP 	UpperBrackets: autoDraw = False
201.0528 	DATA 	Keypress: equal
203.0537 	DATA 	Keypress: equal
205.0542 	DATA 	Keypress: equal
205.4371 	EXP 	LowerText: autoDraw = True
205.4371 	EXP 	LowerBrackets: autoDraw = True
206.2882 	DATA 	Keypress: 7
207.0553 	DATA 	Keypress: equal
207.4381 	EXP 	LowerText: autoDraw = False
207.4381 	EXP 	LowerBrackets: autoDraw = False
207.4381 	EXP 	TrialCrossHair: autoDraw = False
207.4381 	EXP 	RestCrossHair: autoDraw = True
209.0561 	DATA 	Keypress: equal
211.0569 	DATA 	Keypress: equal
211.5414 	EXP 	New trial (rep=0, index=17): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 7.1389999999999993, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 5.1389999999999993, 'StimSet': u'LMBRKW', 'RetStart': 2, 'ProbeLet': u'fnxgtj', 'TrialITIDur': 14.139000000000001, 'Correct': 7}
211.5785 	EXP 	window1: recordFrameIntervals = False
211.6065 	EXP 	TopUpperLine: autoDraw = False
211.6065 	EXP 	BotUpperLine: autoDraw = False
211.6065 	EXP 	TopLowerLine: autoDraw = False
211.6065 	EXP 	BotLowerLine: autoDraw = False
211.6065 	EXP 	RestCrossHair: autoDraw = False
211.6065 	EXP 	TopUpperLine: autoDraw = False
211.6065 	EXP 	UpperText: autoDraw = False
211.6065 	EXP 	UpperBrackets: autoDraw = False
211.6065 	EXP 	BotUpperLine: autoDraw = False
211.6065 	EXP 	TopLowerLine: autoDraw = False
211.6065 	EXP 	LowerText: autoDraw = False
211.6065 	EXP 	LowerBrackets: autoDraw = False
211.6065 	EXP 	BotLowerLine: autoDraw = False
211.6065 	EXP 	TrialCrossHair: autoDraw = False
211.6065 	EXP 	RestCrossHair: autoDraw = False
211.6065 	EXP 	UpperText: text = u' L M B R K W '
211.6065 	EXP 	UpperBrackets: text = '    {     }  '
211.6065 	EXP 	LowerText: text = u' f n x g t j '
211.6065 	EXP 	LowerBrackets: text = '      { }    '
211.6065 	EXP 	TopUpperLine: autoDraw = True
211.6065 	EXP 	UpperText: autoDraw = True
211.6065 	EXP 	UpperBrackets: autoDraw = True
211.6065 	EXP 	BotUpperLine: autoDraw = True
211.6065 	EXP 	TopLowerLine: autoDraw = True
211.6065 	EXP 	BotLowerLine: autoDraw = True
211.6065 	EXP 	TrialCrossHair: autoDraw = True
211.6070 	EXP 	window1: recordFrameIntervals = False
213.0579 	DATA 	Keypress: equal
213.5575 	EXP 	UpperText: autoDraw = False
213.5575 	EXP 	UpperBrackets: autoDraw = False
215.0587 	DATA 	Keypress: equal
217.0596 	DATA 	Keypress: equal
218.5595 	EXP 	LowerText: autoDraw = True
218.5595 	EXP 	LowerBrackets: autoDraw = True
219.0605 	DATA 	Keypress: equal
219.4938 	DATA 	Keypress: 8
220.5605 	EXP 	LowerText: autoDraw = False
220.5605 	EXP 	LowerBrackets: autoDraw = False
220.5605 	EXP 	TrialCrossHair: autoDraw = False
220.5605 	EXP 	RestCrossHair: autoDraw = True
221.0614 	DATA 	Keypress: equal
223.0622 	DATA 	Keypress: equal
225.0631 	DATA 	Keypress: equal
225.6804 	EXP 	New trial (rep=0, index=18): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 6.6179999999999994, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.6180000000000003, 'StimSet': u'MFXWDL', 'RetStart': 2, 'ProbeLet': u'jhrbkd', 'TrialITIDur': 13.618, 'Correct': 6}
225.7130 	EXP 	window1: recordFrameIntervals = False
225.7294 	EXP 	TopUpperLine: autoDraw = False
225.7294 	EXP 	BotUpperLine: autoDraw = False
225.7294 	EXP 	TopLowerLine: autoDraw = False
225.7294 	EXP 	BotLowerLine: autoDraw = False
225.7294 	EXP 	RestCrossHair: autoDraw = False
225.7294 	EXP 	TopUpperLine: autoDraw = False
225.7294 	EXP 	UpperText: autoDraw = False
225.7294 	EXP 	UpperBrackets: autoDraw = False
225.7294 	EXP 	BotUpperLine: autoDraw = False
225.7294 	EXP 	TopLowerLine: autoDraw = False
225.7294 	EXP 	LowerText: autoDraw = False
225.7294 	EXP 	LowerBrackets: autoDraw = False
225.7294 	EXP 	BotLowerLine: autoDraw = False
225.7294 	EXP 	TrialCrossHair: autoDraw = False
225.7294 	EXP 	RestCrossHair: autoDraw = False
225.7294 	EXP 	UpperText: text = u' M F X W D L '
225.7294 	EXP 	UpperBrackets: text = '{         }  '
225.7294 	EXP 	LowerText: text = u' j h r b k d '
225.7294 	EXP 	LowerBrackets: text = '          { }'
225.7294 	EXP 	TopUpperLine: autoDraw = True
225.7294 	EXP 	UpperText: autoDraw = True
225.7294 	EXP 	UpperBrackets: autoDraw = True
225.7294 	EXP 	BotUpperLine: autoDraw = True
225.7294 	EXP 	TopLowerLine: autoDraw = True
225.7294 	EXP 	BotLowerLine: autoDraw = True
225.7294 	EXP 	TrialCrossHair: autoDraw = True
225.7297 	EXP 	window1: recordFrameIntervals = False
227.0641 	DATA 	Keypress: equal
227.6969 	EXP 	UpperText: autoDraw = False
227.6969 	EXP 	UpperBrackets: autoDraw = False
229.0649 	DATA 	Keypress: equal
231.0661 	DATA 	Keypress: equal
232.6996 	EXP 	LowerText: autoDraw = True
232.6996 	EXP 	LowerBrackets: autoDraw = True
233.0671 	DATA 	Keypress: equal
234.0200 	DATA 	Keypress: 7
234.7005 	EXP 	LowerText: autoDraw = False
234.7005 	EXP 	LowerBrackets: autoDraw = False
234.7005 	EXP 	TrialCrossHair: autoDraw = False
234.7005 	EXP 	RestCrossHair: autoDraw = True
235.0681 	DATA 	Keypress: equal
237.0692 	DATA 	Keypress: equal
239.0702 	DATA 	Keypress: equal
239.2875 	EXP 	New trial (rep=0, index=19): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0010000000000003, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0010000000000003, 'StimSet': u'JRHKTN', 'RetStart': 2, 'ProbeLet': u'mlyxbd', 'TrialITIDur': 13.000999999999999, 'Correct': 7}
239.3173 	EXP 	window1: recordFrameIntervals = False
239.3365 	EXP 	TopUpperLine: autoDraw = False
239.3365 	EXP 	BotUpperLine: autoDraw = False
239.3365 	EXP 	TopLowerLine: autoDraw = False
239.3365 	EXP 	BotLowerLine: autoDraw = False
239.3365 	EXP 	RestCrossHair: autoDraw = False
